'Start Hour','Start Minute','End Hour','End Minute','Start Station','End Station'
15,49,16,1,31633,31623
15,49,15,58,31240,31258
15,49,16,11,31305,31281
15,49,16,23,31104,31258
15,49,16,28,31097,31014
15,49,15,54,31002,31008
15,49,15,55,31122,31104
15,49,16,42,31225,31232
15,49,15,58,31121,31119
15,49,16,7,31269,31219
15,49,16,0,31223,31213
15,49,16,41,31225,31232
15,49,16,23,31104,31258
15,50,15,59,31268,31232
15,48,16,3,31218,31260
15,48,15,51,31302,31308
15,48,17,7,31247,31247
15,48,15,53,31277,31254
15,48,15,52,31249,31240
15,48,15,56,31626,31631
15,48,15,55,31237,31205
15,48,15,55,31236,31014
15,48,16,14,31228,31247
15,48,16,10,31307,31229
15,48,15,55,31254,31257
15,48,15,57,31241,31637
15,48,15,53,31233,31239
15,48,16,3,31288,31231
15,49,16,2,31634,31639
15,49,16,28,31246,31313
15,49,15,53,31212,31267
15,47,15,58,31281,31227
15,47,16,3,31621,31268
15,47,15,53,31033,31050
15,47,16,59,31271,31258
15,47,17,0,31271,31258
15,47,15,57,31078,31037
15,47,15,49,31008,31003
15,47,16,3,31211,31108
15,47,15,51,31229,31202
15,47,16,9,31505,31614
15,47,15,58,31232,31239
15,47,15,50,31634,31628
15,47,16,6,31232,31234
15,47,15,55,31213,31110
15,47,15,57,31606,31610
15,48,15,52,31623,31603
15,46,16,5,31273,31209
15,46,15,53,31109,31503
15,46,15,57,31219,31623
15,46,15,56,31600,31202
15,46,15,58,31102,31228
15,46,15,53,31269,31623
15,47,15,57,31301,31300
15,45,18,11,31247,31247
15,45,18,11,31247,31247
15,45,16,1,31232,31231
15,45,15,50,31109,31118
15,45,15,53,31242,31290
15,45,16,13,31027,31241
15,45,15,54,31509,31239
15,45,17,33,31248,31272
15,45,16,5,31232,31238
15,45,16,5,31273,31209
15,45,15,50,31640,31615
15,44,15,47,31271,31243
15,44,15,59,31244,31639
15,44,15,55,31277,31237
15,44,15,53,31200,31203
15,43,16,5,31120,31634
15,43,15,46,31224,31205
15,43,18,5,31290,31227
15,43,15,48,31253,31255
15,43,15,48,31253,31255
15,43,15,52,31208,31218
15,43,15,46,31067,31053
15,43,17,34,31248,31272
15,43,15,53,31208,31623
15,43,15,53,31014,31246
15,44,15,46,31005,31006
15,42,15,57,31261,31267
15,42,16,6,31249,31254
15,42,15,50,32043,32024
15,42,15,49,31634,31625
15,42,15,45,31122,31107
15,42,15,50,31261,31231
15,42,17,35,31042,31276
15,42,15,48,31248,31290
15,42,16,3,31112,31121
15,42,15,46,31620,31600
15,42,15,46,31213,31267
15,42,16,3,31112,31121
15,42,15,48,31269,31623
15,41,16,7,31243,31247
15,41,18,55,31218,31218
15,41,16,7,31243,31247
15,41,16,3,31266,31108
15,41,17,35,31042,31276
15,41,16,48,31258,31107
15,41,16,4,31249,31254
15,41,15,44,31505,31627
15,42,16,5,31078,31020
15,40,15,50,31600,31203
15,40,15,51,31251,31275
15,40,17,8,31247,31247
15,40,15,45,31102,31111
15,40,15,48,31600,31519
15,40,18,54,31218,31218
15,40,18,5,31290,31227
15,39,15,57,31247,31281
15,39,15,58,31213,31203
15,39,15,44,31024,31037
15,39,15,55,31122,31228
15,39,15,55,31015,31249
15,39,17,5,31247,31247
15,38,15,47,31243,31228
15,38,15,43,31039,31069
15,38,15,45,31040,31037
15,38,15,51,31288,31223
15,38,16,28,31249,31289
15,38,16,28,31249,31289
15,38,15,54,31271,31273
15,38,15,57,31252,31232
15,38,15,42,31263,31262
15,37,15,43,31278,31213
15,37,15,48,31310,31307
15,37,15,42,31269,31613
15,37,15,50,31208,31623
15,37,16,1,31204,31637
15,37,15,42,31612,31616
15,37,15,47,31500,31505
15,38,15,51,31621,31271
15,36,16,19,31101,31640
15,36,15,41,31619,31611
15,36,15,43,31228,31247
15,36,15,38,31278,31229
15,36,16,6,31077,31290
15,36,18,54,31218,31218
15,36,15,46,31623,31618
15,36,18,54,31218,31218
15,36,15,51,31228,31205
15,36,15,46,31600,31238
15,36,15,44,31624,31600
15,36,15,45,31200,31255
15,35,18,11,31247,31247
15,35,15,50,31288,31247
15,35,15,50,31219,31220
15,35,16,0,31603,31110
15,35,16,7,31077,31290
15,35,15,40,31619,31610
15,35,15,43,31630,31618
15,35,15,49,31274,31257
15,35,16,19,31101,31640
15,35,15,48,31634,31630
15,35,15,50,31288,31247
15,34,18,12,31247,31247
15,34,15,38,31408,32026
15,34,15,45,31201,31262
15,34,15,38,31243,31272
15,34,15,39,31109,31281
15,34,15,44,31272,31623
15,34,15,51,31603,31511
15,34,15,38,31102,31120
15,34,15,43,31607,31805
15,35,15,49,31205,31101
15,33,15,42,31219,31244
15,33,15,34,31257,31205
15,33,16,0,31240,31247
15,33,15,41,31242,31267
15,33,15,44,31252,31262
15,34,15,37,31631,31632
15,33,16,10,31304,31232
15,32,15,35,31042,31044
15,32,15,56,31289,31222
15,32,16,4,31274,31633
15,32,15,39,31229,31121
15,32,16,0,31240,31247
15,32,15,41,31626,31640
15,31,15,34,31249,31249
15,31,15,42,31107,31400
15,32,15,45,31603,31628
15,32,15,40,31200,31100
15,30,15,36,31203,31119
15,30,15,56,31289,31222
15,30,15,39,31255,31257
15,30,15,39,31046,31045
15,30,15,39,31046,31045
15,31,15,55,31004,31004
15,29,15,39,31636,31213
15,29,15,48,31228,31605
15,29,15,39,31617,31623
15,28,16,5,31263,31281
15,28,15,45,31267,31102
15,28,15,47,31257,31302
15,28,15,45,31637,31281
15,28,15,38,31606,31625
15,28,15,32,31119,31202
15,28,15,38,31219,31623
15,28,15,46,31247,31289
15,28,15,48,31224,31268
15,28,15,47,31007,31249
15,28,15,35,31101,31278
15,28,15,46,31247,31289
15,28,15,58,31289,31222
15,27,15,58,31264,31237
15,27,15,32,31058,31067
15,27,15,36,31276,31101
15,27,15,33,31623,31614
15,27,15,32,31103,31102
15,27,15,30,31203,31202
15,27,15,46,31225,31290
15,27,15,50,31212,31212
15,27,15,46,31225,31290
15,28,15,38,31239,31206
15,27,15,31,31011,31003
15,26,15,38,31278,31236
15,26,16,6,31288,31288
15,26,16,26,31243,31204
15,26,15,32,31613,31606
15,26,16,25,31243,31204
15,26,15,33,31259,31277
15,25,15,31,31277,31232
15,25,15,44,31217,31212
15,25,15,36,31102,31266
15,25,15,34,31212,31116
15,25,15,36,31282,31265
15,25,15,34,31223,31101
15,25,15,42,31273,31273
15,25,16,6,31288,31288
15,25,15,31,31623,31603
15,25,15,32,31101,31503
15,25,15,33,31613,31619
15,25,15,44,31270,31200
15,25,15,28,31005,31004
15,25,15,36,31404,31403
15,25,15,28,32025,32026
15,24,15,43,31273,31273
15,24,15,35,31628,31606
15,24,17,16,31249,31314
15,24,15,30,31229,31268
15,24,15,28,31037,31039
15,24,15,30,31623,31640
15,24,15,47,31284,31623
15,25,15,36,31101,31212
15,23,15,27,31285,31221
15,23,15,41,31207,31266
15,23,15,37,31512,31263
15,23,15,39,31109,31102
15,23,15,44,31305,31315
15,23,15,39,31225,31247
15,23,15,40,31109,31257
15,24,15,28,31013,31007
15,22,15,28,31251,31221
15,22,15,26,31237,31285
15,22,15,37,31265,31225
15,22,15,56,31247,31248
15,22,15,45,31406,31121
15,22,15,32,31303,31302
15,22,16,3,31289,31270
15,23,15,35,31236,31200
15,21,15,25,31214,31229
15,21,15,28,32024,32043
15,21,15,36,31218,31203
15,20,15,25,31619,31640
15,20,15,27,31628,31605
15,20,15,25,31108,31634
15,20,15,57,31289,31264
15,20,15,29,31276,31101
15,20,15,29,31238,31219
15,20,15,36,31290,31288
15,20,15,48,31221,31203
15,20,15,40,31258,31277
15,20,15,37,31306,31237
15,20,15,28,31245,31286
15,20,15,40,31258,31277
15,21,15,29,31238,31219
15,19,15,41,31008,31261
15,19,15,40,31216,31288
15,19,15,33,31006,31053
15,19,15,35,31200,31636
15,19,15,42,31624,31278
15,19,15,39,31503,31200
15,19,15,56,31289,31264
15,20,15,30,31616,31500
15,18,15,27,31506,31203
15,18,15,26,31280,31239
15,18,15,33,31636,31217
15,17,15,21,31613,31607
15,17,15,31,31212,31230
15,17,15,18,31639,31623
15,17,15,28,31217,31257
15,17,15,28,31290,31258
15,17,15,19,31200,31285
15,17,15,28,31101,31101
15,17,15,34,31627,31269
15,17,15,48,31014,31258
15,17,15,25,31230,31233
15,16,15,20,31106,31114
15,16,15,25,31078,31039
15,16,15,24,31101,31227
15,16,15,25,31282,31213
15,16,15,26,31616,31639
15,16,15,28,31219,31519
15,16,15,31,31602,31200
15,17,15,24,31101,31110
15,15,15,22,31236,31014
15,15,15,18,31017,31020
15,15,15,28,31910,31046
15,15,15,32,31277,31623
15,15,15,23,31218,31274
15,14,15,21,31240,31273
15,14,15,21,31240,31273
15,14,15,27,31310,32040
15,14,15,44,31247,31247
15,14,15,33,31276,31225
15,14,15,36,31255,31255
15,15,15,29,31910,31046
15,13,15,29,31228,31247
15,13,15,28,31623,31617
15,13,15,28,31228,31247
15,13,15,25,31221,31212
15,13,15,28,31228,31247
15,13,15,34,31110,31114
15,13,15,27,31271,31637
15,14,15,45,31271,31281
15,12,15,18,31255,31278
15,12,15,22,31275,31200
15,12,15,27,31260,31217
15,12,15,14,31278,31229
15,12,15,15,31621,31604
15,12,15,20,31315,32014
15,12,15,23,31059,31912
15,12,15,25,31254,31278
15,11,15,17,31623,31640
15,11,15,18,31610,31634
15,11,15,16,31239,31200
15,11,15,13,31101,31101
15,11,15,25,31227,31247
15,11,15,38,31308,31201
15,11,15,23,31503,31278
15,11,15,25,31221,31603
15,11,15,36,31255,32014
15,11,15,15,31206,31242
15,11,15,37,31249,31272
15,12,15,32,31015,31225
15,11,15,22,31011,31005
15,10,15,25,31239,31239
15,10,15,28,31288,31249
15,10,15,17,31623,31640
15,10,15,18,31060,31063
15,10,15,13,31203,31283
15,10,15,20,31288,31247
15,10,15,11,31290,31290
15,10,15,37,31249,31272
15,9,15,26,31111,31603
15,9,15,26,31072,31906
15,9,15,17,31014,31089
15,9,15,23,31100,31101
15,9,15,12,31110,31110
15,9,15,21,31623,31208
15,9,15,34,31110,31114
15,9,15,32,31261,31202
15,8,15,14,31105,31202
15,8,15,46,32013,31211
15,8,15,16,31238,31218
15,8,15,28,31286,31235
15,8,15,14,31200,31201
15,8,15,15,31613,31612
15,8,15,28,31288,31249
15,7,15,28,31258,31240
15,7,15,16,31633,31623
15,7,15,13,31615,31627
15,7,15,15,31600,31603
15,7,15,30,31221,31603
15,7,15,13,31615,31627
15,7,15,21,31211,31015
15,7,15,34,31219,31252
15,7,15,31,31219,31252
15,8,15,24,31203,31242
15,8,15,24,31203,31242
15,6,15,15,31603,31611
15,6,15,21,31120,31207
15,6,15,11,31254,31201
15,6,15,12,31258,31240
15,6,15,12,31258,31240
15,6,15,28,31258,31240
15,7,15,35,31219,31205
15,7,15,42,31248,31248
15,5,15,15,31109,31229
15,5,15,13,31613,31634
15,5,15,19,31518,31619
15,5,15,12,31263,31247
15,5,15,13,31400,31112
15,5,15,35,31219,31205
15,4,15,21,31622,31616
15,4,15,14,31212,31014
15,4,15,16,31506,31232
15,4,15,10,31624,31603
15,4,15,25,31507,31603
15,4,15,12,31236,31015
15,4,15,38,31277,31201
15,4,15,8,31055,31056
15,4,15,10,31517,31616
15,5,15,14,31236,31237
15,3,15,9,31108,31218
15,3,15,13,31602,31201
15,3,15,32,31705,31704
15,3,15,23,31243,31258
15,3,15,11,31607,31630
15,3,15,14,31215,31249
15,3,15,10,31623,31218
15,3,15,9,31201,31251
15,4,15,6,31116,31110
15,4,15,12,31116,31200
15,2,15,6,31116,31113
15,1,15,8,31245,31228
15,1,15,11,31239,31101
15,1,15,22,31060,31013
15,1,15,12,32020,32045
15,1,15,11,31506,31508
15,1,15,5,31279,31213
15,1,15,5,31121,31104
15,1,15,31,31121,31407
15,0,15,14,31270,31247
15,0,16,7,31613,31230
15,0,15,9,31221,31216
15,0,15,9,31080,31215
15,0,15,27,31605,31518
15,0,15,18,31121,31310
15,0,15,2,31623,31639
15,0,16,8,31257,31257
15,0,15,14,31603,31228
15,0,15,14,31401,31101
15,0,15,17,31242,31623
14,59,15,24,31228,31223
14,59,15,9,31110,31110
14,59,15,9,31110,31110
14,59,15,12,31270,31247
15,0,15,5,31290,31290
14,58,15,2,31245,31506
14,58,15,18,31100,31109
14,58,15,28,31249,31258
14,58,15,4,31014,31225
14,58,15,4,31606,31613
14,58,15,29,31249,31258
14,58,15,3,31288,31272
14,57,15,34,31239,31107
14,57,15,25,31277,31228
14,57,15,8,31290,31289
14,57,15,13,31102,31502
14,56,15,9,31290,31289
14,56,15,26,31316,31225
14,56,15,5,31900,31037
14,57,15,23,31253,31220
14,55,15,12,31037,31059
14,55,15,4,31257,31289
14,55,15,11,31283,31624
14,55,15,12,31236,31213
14,55,14,59,31607,31613
14,55,15,7,31629,31633
14,55,15,9,31290,31289
14,56,15,5,31245,31230
14,54,15,6,31608,31108
14,54,15,0,31219,31228
14,54,15,8,31626,31209
14,53,15,21,31079,31079
14,53,14,54,31229,31278
14,53,15,13,31201,31221
14,53,15,38,31261,31287
14,53,15,29,31249,31258
14,53,14,59,31114,31121
14,53,15,8,31251,31613
14,54,15,29,31249,31258
14,54,15,10,31227,31200
14,52,15,13,31261,31248
14,52,15,10,31232,31244
14,52,15,13,31009,31910
14,52,15,8,31216,31242
14,52,15,3,31121,31215
14,52,15,13,31009,31910
14,52,15,4,31252,31266
14,52,14,59,31200,31242
14,51,15,10,31232,31244
14,51,15,2,31047,31083
14,51,15,20,31239,31217
14,51,15,36,31261,31287
14,51,15,6,31620,31252
14,51,15,12,31231,31602
14,51,15,2,31201,31120
14,51,14,58,31612,31613
14,50,15,3,31237,31101
14,50,14,53,31038,31037
14,50,14,56,31053,31058
14,50,15,14,31249,31238
14,50,15,3,31277,31624
14,51,15,1,31059,31060
14,49,16,10,31271,31222
14,49,15,17,31218,31077
14,49,15,25,31275,31225
14,49,15,54,31270,31228
14,49,14,52,31228,31230
14,49,15,2,31110,31241
14,49,15,20,31239,31217
14,49,15,3,31237,31101
14,49,15,0,31620,31219
14,49,15,0,31620,31219
14,49,14,55,31101,31283
14,49,14,58,31274,31624
14,50,15,14,31249,31238
14,50,16,10,31271,31222
14,48,15,37,31277,31258
14,48,15,5,31251,31120
14,48,14,54,31607,31605
14,48,16,10,31262,31258
14,48,14,57,31022,31018
14,48,15,29,31269,31288
14,48,14,57,31617,31623
14,48,14,53,31232,31263
14,48,14,50,31239,31213
14,48,15,7,31232,31211
14,48,16,17,31277,31290
14,48,14,52,31242,31233
14,48,14,58,31270,31623
14,48,15,20,31239,31217
14,48,14,56,31117,31602
14,49,14,55,31303,31302
14,47,15,35,31247,31249
14,47,15,35,31247,31249
14,47,14,58,31093,31236
14,47,15,10,31627,31200
14,47,14,56,31629,31611
14,47,15,1,31287,31623
14,47,14,49,31641,31623
14,47,16,10,31262,31258
14,47,15,29,31269,31288
14,47,14,51,31200,31250
14,48,15,20,31239,31217
14,46,14,50,31089,31016
14,46,15,6,31260,31247
14,46,15,25,31275,31225
14,46,15,56,31231,31272
14,46,15,56,31231,31272
14,46,14,51,31254,31224
14,46,14,54,31078,31039
14,46,16,10,31262,31258
14,46,15,0,31225,31228
14,47,15,3,31219,31637
14,45,15,10,31269,31109
14,45,14,55,31230,31201
14,45,14,58,31121,31300
14,45,14,48,31106,31121
14,45,14,54,31500,31623
14,45,15,18,31275,31314
14,46,15,1,31218,31638
14,44,14,54,31404,31403
14,44,14,50,31503,31109
14,44,15,19,31261,31254
14,44,14,54,31104,31267
14,44,16,9,31262,31258
14,45,15,19,31261,31254
14,45,15,6,31260,31247
14,43,14,51,31278,31100
14,43,15,38,31256,31228
14,43,15,38,31256,31228
14,43,14,48,31229,31201
14,43,14,54,31608,31607
14,43,14,47,31114,31104
14,44,14,56,31602,31212
14,44,14,54,31050,31015
14,42,15,0,31603,31101
14,42,15,0,31626,31613
14,42,14,57,31604,31285
14,42,14,55,31222,31246
14,42,15,19,31239,31268
14,43,14,47,31257,31253
14,41,14,44,31605,31613
14,41,14,55,31080,31039
14,41,15,42,31289,31633
14,41,14,47,31101,31203
14,41,14,48,31119,31200
14,41,14,49,31247,31249
14,41,14,48,31013,31011
14,41,14,48,31252,31277
14,41,15,12,31007,31059
14,41,14,51,31262,31638
14,41,15,7,31236,31112
14,41,14,45,31205,31285
14,42,14,44,31011,31007
14,40,15,11,31290,31270
14,40,14,49,31247,31249
14,40,14,45,31241,31221
14,40,14,49,31622,31641
14,40,15,36,31289,31287
14,40,14,53,31251,31201
14,40,14,45,31238,31241
14,39,14,57,31256,31109
14,39,15,11,31290,31270
14,39,14,57,31613,31108
14,39,15,9,31068,31068
14,39,14,45,31272,31613
14,39,14,52,31236,31252
14,39,14,50,31624,31600
14,40,14,47,31256,31624
14,38,15,46,31270,31231
14,38,16,19,31244,31244
14,38,14,54,31243,31263
14,38,15,47,31270,31231
14,38,14,50,31267,31252
14,38,14,44,31201,31116
14,38,14,42,31630,31607
14,38,15,11,31290,31270
14,37,14,58,31249,31005
14,37,15,0,31512,31257
14,37,15,44,31203,31203
14,37,14,42,31400,31404
14,37,14,42,31613,31606
14,36,14,46,31239,31503
14,36,14,44,31623,31611
14,36,14,58,31242,31628
14,36,14,43,31266,31636
14,36,15,2,31507,31105
14,36,14,41,31508,31627
14,35,14,50,31219,31205
14,35,14,54,31637,31233
14,35,16,19,31244,31244
14,35,14,43,31613,31631
14,35,16,15,31244,31244
14,35,15,2,31605,31279
14,34,15,1,31233,31218
14,34,14,38,31613,31607
14,34,17,36,31275,31233
14,34,14,53,31290,31248
14,34,17,36,31275,31233
14,34,14,45,31220,31203
14,35,15,38,31290,31288
14,33,14,40,31314,31314
14,33,14,39,31263,31281
14,33,14,52,31603,31200
14,33,14,44,31314,31014
14,33,14,56,31252,31312
14,33,15,1,31233,31218
14,33,14,51,31014,31266
14,33,14,38,31044,31098
14,34,14,37,31230,31228
14,32,14,40,31104,31239
14,32,14,44,31252,31261
14,32,14,39,31222,31256
14,32,14,55,31242,31248
14,32,14,37,31203,31223
14,32,14,42,31610,31603
14,32,14,52,31254,31102
14,31,14,45,31216,31255
14,31,15,24,31005,31098
14,31,14,35,31229,31200
14,31,17,36,31275,31233
14,31,15,38,31290,31288
14,31,14,38,31628,31613
14,31,15,24,31005,31098
14,31,15,38,31290,31288
14,32,14,39,31640,31626
14,32,17,36,31275,31233
14,30,14,40,31222,31620
14,30,19,40,31263,31110
14,30,14,40,31272,31248
14,30,14,46,31101,31239
14,30,14,56,31258,31249
14,30,14,34,31103,31114
14,30,14,56,31258,31249
14,31,14,48,31254,31254
14,29,14,34,31281,31600
14,29,18,37,31300,31281
14,29,17,36,31275,31233
14,29,14,37,31223,31621
14,29,14,46,31215,31228
14,29,14,56,31617,31288
14,29,14,44,31101,31274
14,29,14,42,31201,31506
14,30,14,57,31617,31288
14,30,14,41,31120,31600
14,28,14,37,31107,31400
14,28,17,36,31275,31233
14,28,17,16,31263,31110
14,28,15,50,31289,31222
14,28,15,32,31300,31213
14,27,14,40,31253,31251
14,27,14,35,31221,31116
14,27,14,42,31281,31243
14,27,14,33,31282,31119
14,27,14,53,31621,31621
14,27,14,37,31218,31623
14,27,14,38,31602,31121
14,27,15,50,31289,31222
14,27,14,38,31246,31225
14,28,15,7,31902,31902
14,26,14,31,31241,31201
14,26,14,43,31628,31628
14,26,14,34,31610,31607
14,26,14,33,31203,31101
14,26,14,49,31288,31277
14,26,14,30,31108,31244
14,26,14,32,31626,31613
14,25,14,40,31255,31080
14,25,14,56,31110,31506
14,25,15,11,31261,31219
14,25,14,38,31246,31225
14,25,14,31,31222,31203
14,25,17,35,31275,31233
14,25,14,39,31312,31201
14,25,17,35,31275,31233
14,25,14,46,31249,31277
14,25,14,48,31266,31200
14,25,14,28,31252,31224
14,25,15,12,31261,31219
14,26,14,33,31114,31224
14,26,14,39,31219,31247
14,24,14,50,31000,31258
14,24,14,33,31624,31217
14,24,15,44,31110,31289
14,24,14,38,31020,31053
14,24,14,43,31288,31248
14,24,14,47,31248,31269
14,24,14,29,31246,31257
14,24,14,42,31217,31258
14,24,14,39,31219,31247
14,24,14,39,31219,31247
14,24,14,29,31605,31613
14,24,14,47,31248,31269
14,23,15,16,32051,32036
14,23,14,30,31109,31119
14,23,14,28,31242,31252
14,23,14,26,31212,31252
14,23,14,29,31229,31214
14,23,14,40,31620,31242
14,23,14,33,31098,31083
14,23,14,28,31312,31246
14,24,15,43,31110,31289
14,22,14,41,31222,31625
14,22,15,12,31248,31261
14,22,14,57,31258,31288
14,22,14,41,31609,31222
14,22,14,33,31637,31267
14,22,14,35,31263,31200
14,22,14,40,31249,31258
14,22,14,40,31101,31218
14,22,14,40,31249,31258
14,21,14,29,31314,31212
14,21,14,31,31288,31633
14,21,14,29,31212,31267
14,21,14,24,31104,31116
14,21,14,41,31005,31001
14,21,15,12,31248,31261
14,21,14,31,31220,31231
14,20,14,23,31201,31241
14,20,14,35,31209,31249
14,20,14,24,31100,31233
14,20,14,43,31007,31910
14,20,14,29,31268,31229
14,19,14,32,31286,31244
14,19,14,29,31623,31629
14,19,14,30,31108,31244
14,20,14,40,31200,31400
14,18,14,24,31275,31200
14,18,14,38,31239,31506
14,18,14,38,31239,31506
14,19,14,24,31624,31620
14,19,14,40,31265,31103
14,17,14,28,31217,31221
14,17,14,24,31110,31213
14,17,14,29,31223,31278
14,17,14,34,31232,31212
14,17,17,6,31289,31248
14,17,14,39,31305,31303
14,17,14,32,31233,31274
14,17,14,25,31224,31235
14,17,17,7,31289,31248
14,17,14,25,31224,31235
14,17,14,27,31633,31244
14,18,16,4,31288,31288
14,16,14,30,31243,31613
14,16,16,4,31288,31288
14,16,14,26,31267,31636
14,16,14,29,31247,31108
14,16,15,6,31269,31271
14,16,14,29,31243,31613
14,16,14,23,31063,31060
14,16,14,49,31269,31271
14,16,14,18,31101,31119
14,16,14,57,31269,31288
14,16,14,42,31282,31282
14,15,14,33,31612,31626
14,15,14,36,31247,31269
14,15,14,36,31247,31269
14,15,14,39,31026,31215
14,15,14,51,31605,31114
14,15,16,4,31288,31288
14,15,14,32,31110,31304
14,15,14,29,31611,31613
14,15,14,38,31271,31283
14,14,14,18,31119,31203
14,13,14,24,31256,31637
14,13,14,29,31248,31228
14,13,14,57,31609,31240
14,13,14,19,31229,31109
14,13,14,57,31609,31240
14,13,14,24,31641,31500
14,13,14,27,31614,31617
14,13,14,29,31248,31228
14,12,14,14,31113,31116
14,12,14,14,31604,31620
14,12,14,57,31609,31240
14,12,14,16,31252,31204
14,12,14,57,31609,31240
14,12,14,18,31250,31276
14,12,14,18,31241,31201
14,12,14,20,31213,31230
14,12,14,16,31104,31114
14,12,19,55,31241,31206
14,12,14,41,31613,31613
14,12,14,20,31274,31247
14,12,14,22,31218,31270
14,13,14,23,31236,31225
14,13,14,23,31236,31225
14,11,14,19,31271,31217
14,11,16,8,31235,31235
14,11,14,21,31233,31280
14,11,14,22,31623,31617
14,11,16,8,31235,31235
14,11,14,14,31408,32010
14,11,14,48,31000,31249
14,11,14,43,31288,31248
14,11,14,19,31229,31239
14,11,14,48,31000,31249
14,11,14,23,31115,31228
14,12,14,22,31202,31229
14,12,14,43,31288,31248
14,10,14,18,31241,31201
14,10,14,18,31241,31201
14,10,16,5,31609,31271
14,10,17,7,31277,31277
14,10,14,14,31213,31203
14,10,14,13,31108,31244
14,10,15,38,32018,32018
14,10,14,25,31248,31636
14,10,14,18,31263,31256
14,10,17,7,31277,31277
14,10,14,14,31601,31712
14,10,14,20,31600,31221
14,10,14,18,31054,31073
14,10,14,26,31285,31254
14,11,14,16,31208,31108
14,9,14,24,31214,31236
14,9,14,38,31258,31290
14,9,14,28,31274,31605
14,9,14,38,31258,31290
14,9,14,52,31215,31506
14,9,14,52,31289,31219
14,9,14,18,31308,31301
14,9,14,52,31289,31219
14,9,16,4,31609,31271
14,9,14,19,31613,31623
14,9,14,40,31248,31248
14,9,14,26,31615,31219
14,9,14,21,31500,31637
14,9,16,4,31609,31271
14,9,14,38,31258,31290
14,10,14,28,31109,31641
14,8,15,0,31224,32013
14,8,14,11,31610,31613
14,8,14,12,31222,31213
14,8,14,15,31230,31266
14,9,14,12,31278,31229
14,9,14,19,31602,31286
14,9,14,24,31070,31037
14,7,17,6,31277,31277
14,7,14,13,31203,31221
14,7,17,9,31277,31277
14,7,14,35,31235,31222
14,7,14,35,31235,31222
14,7,15,36,31077,31222
14,7,14,26,31507,31117
14,7,15,36,31077,31222
14,7,14,10,31214,31229
14,7,14,19,31271,31628
14,7,14,11,31242,31205
14,8,14,27,31603,31290
14,8,14,27,31603,31290
14,8,14,12,31200,31229
14,6,14,37,31247,31077
14,6,14,15,31015,31017
14,6,14,45,31312,31260
14,6,14,13,31289,31247
14,6,14,24,31226,31110
14,6,14,18,31203,31620
14,6,14,19,31221,31113
14,6,14,12,31283,31282
14,6,14,43,31312,31260
14,5,14,10,31613,31606
14,5,14,56,31288,31247
14,5,14,33,31258,31616
14,4,14,8,31029,31020
14,4,14,15,31621,31223
14,4,14,10,31218,31272
14,3,14,11,31240,31261
